time,az (m/s^2)
16.488854,0.1723
16.49442,0.225
16.494921,0.3088
16.495198,0.0982
16.497821,-0.1195
16.500625,-0.0621
16.501896,0.1844
16.504563,0.2179
16.507132,0.0815
16.509407,0.1628
16.512277,0.371
16.515075,0.2825
16.516935,-0.0047
16.519051,-0.0382
16.521148,0.17
16.528637,0.1892
16.529302,0.0097
16.529559,0.0384
16.532423,0.2633
16.533759,0.2729
16.535746,0.0168
16.541884,-0.0645
16.542467,0.1245
16.544091,0.2227
16.54627,0.0815
16.548163,-0.0286
16.550604,0.158
16.553357,0.2729
16.558011,0.0336
16.558594,-0.11
16.560853,0.0719
16.562733,0.2514
16.566085,0.158
16.568865,0.0288
16.569868,0.1365
16.574355,0.3064
16.574917,0.1461
16.578251,-0.0861
16.579549,-0.0334
16.583367,0.1676
16.585434,0.158
16.587086,-0.0215
16.596568,0.0479
16.597282,0.2681
16.597666,0.1867
16.598057,-0.0478
16.599528,-0.0311
16.602421,0.2106
16.605009,0.1556
16.608136,-0.0526
16.608967,-0.043
16.614766,0.2369
16.615122,0.3159
16.618022,0.1245
16.619234,0.0096
16.621341,0.1627
16.625289,0.2106
16.630996,-0.0095
16.631478,-0.1148
16.631742,0.0742
16.634876,0.1915
16.636477,0.079
16.640284,-0.0239
16.644597,0.1604
16.64519,0.2968
16.647184,0.1125
16.649415,-0.0933
16.650591,0.0574
16.654156,0.2609
16.65855,0.1436
16.659219,-0.012
16.660803,0.1292
16.662856,0.3231
16.667315,0.1675
16.6679,-0.0646
16.672381,-0.055
16.677072,0.1556
16.677771,0.1771
16.678401,0.0407
16.680355,0.0933
16.683191,0.268
16.686545,0.1675
16.687127,-0.1244
16.69654,-0.1244
16.697282,0.1532
16.697692,0.2154
16.698106,0.0838
16.699456,0.1172
16.701592,0.3254
16.704912,0.3207
16.712901,0.0239
16.713477,-0.134
16.713774,0
16.716274,0.1173
16.716778,0.0359
16.719213,-0.0024
16.721719,0.1771
16.725521,0.3278
16.727821,0.1436
16.732451,-0.0431
16.733055,0.0622
16.736233,0.1843
16.736639,-0.0119
16.740509,-0.1699
16.741064,0.0216
16.744903,0.2561
16.747072,0.213
16.749416,0.0215
16.74992,0.0742
16.754391,0.2848
16.754866,0.1747
16.759365,-0.0502
16.759922,-0.0526
16.768001,0.1604
16.768489,0.1221
16.768941,-0.1052
16.769398,-0.0598
16.773815,0.17
16.774378,0.1963
16.779025,-0.0287
16.779693,-0.0239
16.783082,0.225
16.785832,0.213
16.788902,0.0144
16.789495,-0.0239
16.798004,0.1532
16.798718,0.2298
16.799117,0.0264
16.799526,-0.1005
16.80209,0.0359
16.803461,0.1723
16.813037,0.0479
16.813521,-0.0598
16.81696,0.1005
16.81736,0.2704
16.817615,0.1293
16.817869,-0.0646
16.82145,0.0264
16.824534,0.1676
16.82604,0.0432
16.828066,-0.0813
16.833403,0.0503
16.833873,0.3303
16.835317,0.237
16.837276,0.012
16.841147,0.0168
16.844996,0.1388
16.850286,0.036
16.850779,-0.1531
16.851119,-0.0669
16.852943,0.2322
16.85579,0.2801
16.858122,0.0575
16.860558,0.0096
16.862643,0.1819
16.865238,0.1293
16.866399,-0.1148
16.869502,-0.1411
16.871126,0.1149
16.874293,0.28
16.876146,0.1484
16.878914,0.0598
16.880984,0.2082
16.884081,0.2393
16.88635,0
16.888832,-0.1651
16.892346,-0.031
16.89455,0.1843
16.895396,0.0551
16.899586,-0.043
16.900907,0.0766
16.903192,0.2298
16.905164,0.0719
16.907971,-0.0957
16.910131,0.0216
16.914908,0.2442
16.915201,0.1509
16.91979,-0.0382
16.920054,0.0503
16.923363,0.2537
16.9252,0.1461
16.929461,-0.0908
16.933397,-0.0956
16.933729,0.158
16.935874,0.1892
16.938366,0.0575
16.942219,0.036
16.942716,0.2274
16.944948,0.1963
16.946935,-0.0669
16.949272,-0.1602
16.951793,0.0456
16.953967,0.1653
16.959432,0.0097
16.959968,0.012
16.963367,0.2513
16.963862,0.3279
16.968898,0.0815
16.969413,-0.1124
16.97251,0.0169
16.976951,0.1294
16.977644,-0.0166
16.979848,-0.0884
16.982755,0.1126
16.983556,0.304
16.987274,0.1605
16.987862,-0.0645
16.996407,-0.0095
16.997211,0.1533
16.998039,0.0265
16.998443,-0.1195
17.00094,0.0193
17.003267,0.2825
17.007513,0.2275
17.008133,0.0216
17.01348,0.0599
17.017288,0.2035
17.017591,0.1198
17.017846,-0.0908
17.021085,-0.0836
17.022385,0.1509
17.02709,0.1485
17.035107,-0.0023
17.035605,-0.019
17.035935,0.1652
17.036265,0.2275
17.037982,0.0145
17.042586,-0.086
17.043153,0.1221
17.045526,0.1844
17.047148,0.0049
17.050766,-0.0741
17.051281,0.1437
17.055386,0.2897
17.055861,0.1126
17.060395,-0.0813
17.060991,0.0551
17.06553,0.2011
17.065873,0.0575
17.070147,-0.0956
17.070615,0.0767
17.081959,0.2657
17.082658,0.1557
17.083086,-0.11
17.083495,-0.0286
17.083854,0.1437
17.087397,0.0121
17.087967,-0.1004
17.096823,0.0552
17.09737,0.3591
17.09767,0.3375
17.097915,0.0863
17.099755,0.0121
17.104231,0.1605
17.104642,0.0815
17.110008,-0.1482
17.110494,-0.1267
17.112352,0.1294
17.115374,0.2514
17.118694,0.0743
17.119118,-0.0262
17.123868,0.1581
17.124306,0.1844
17.130321,-0.0262
17.130852,-0.0884
17.133815,0.1341
17.136221,0.2538
17.136749,0.0624
17.138411,-0.0453
17.144082,0.1102
17.144707,0.2514
17.151525,0.0887
17.152023,-0.086
17.152348,0.0599
17.154353,0.2753
17.157299,0.1485
17.159848,-0.0597
17.160527,0.0121
17.163868,0.182
17.167001,0.0456
17.16749,-0.1195
17.172289,0.0073
17.172938,0.2658
17.177022,0.2012
17.177719,0.0001
17.180937,0.0264
17.182817,0.2035
17.186163,0.1342
17.186727,-0.0549
17.19056,-0.0429
17.199942,0.1916
17.200616,0.2012
17.20112,-0.0166
17.201492,-0.0812
17.201899,0.1365
17.204225,0.1868
17.215651,-0.0094
17.216173,-0.086
17.216465,0.1126
17.216762,0.2634
17.217022,0.0384
17.218796,-0.0741
17.223455,0.1174
17.225979,0.237
17.226393,0.0288
17.230526,-0.0932
17.23093,0.0815
17.236379,0.2634
17.236952,0.1198
17.239571,-0.0525
17.244,0.0456
17.244529,0.2227
17.246751,0.0935
17.250368,-0.1171
17.250841,-0.043
17.255253,0.182
17.255751,0.1102
17.258461,-0.0884
17.261467,0.0217
17.263311,0.2394
17.267992,0.1724
17.268353,-0.0573
17.270911,-0.0669
17.276796,0.1557
17.277484,0.182
17.277898,-0.0142
17.280197,-0.0143
17.285203,0.2178
17.285775,0.2322
17.290604,0.0288
17.291134,-0.0502
17.29977,0.115
17.300428,0.1939
17.300939,-0.0429
17.301349,-0.1435
17.301774,0.0551
17.304354,0.2155
17.306907,0.0767
17.313577,-0.0023
17.314034,0.1532
17.314309,0.2848
17.316348,0.0743
17.319522,-0.1148
17.322061,0.0072
17.324182,0.2466
17.326424,0.1484
17.328862,0.0144
17.332006,0.0862
17.334455,0.2752
17.336908,0.0934
17.338627,-0.2081
17.342804,-0.1459
17.343289,0.1341
17.347655,0.1293
17.348134,0.0096
17.350422,0.134
17.35361,0.3303
17.35717,0.2107
17.357671,-0.0813
17.365506,-0.1555
17.366021,0.0743
17.366351,0.158
17.368409,0.0216
17.370878,0.0359
17.371336,0.2561
17.375756,0.3375
17.381022,0.0743
17.381572,-0.0957
17.381945,0.0336
17.386123,0.1461
17.38688,-0.0166
17.39653,-0.1339
17.397275,0.0695
17.397689,0.2226
17.398126,0.0719
17.40025,-0.0741
17.400845,0.1245
17.405014,0.3088
17.405561,0.1317
17.412976,-0.0645
17.413522,0.0503
17.413792,0.2274
17.416057,0.103
17.419251,-0.1219
17.421389,-0.0238
17.423166,0.2107
17.425566,0.1963
17.433842,-0.0286
17.434369,0.0025
17.434686,0.2106
17.434992,0.1795
17.440744,-0.0598
17.441201,-0.0598
17.445374,0.1412
17.445927,0.1556
17.449075,-0.0358
17.449566,-0.0526
17.453613,0.1915
17.454377,0.3016
17.458546,0.1149
17.459208,-0.0048
17.462866,0.1627
17.463869,0.2106
17.467674,-0.0191
17.468932,-0.1746
17.471595,-0.0215
17.475764,0.1604
17.476392,0.0168
17.478956,-0.0454
17.481088,0.1747
17.483284,0.3015
17.487297,0.1221
17.488069,-0.0789
17.493584,0.0288
17.494217,0.2011
17.497017,0.079
17.497665,-0.0837
17.503069,0.0383
17.503618,0.2681
17.50661,0.1867
17.514871,-0.0119
17.515564,0.0024
17.515994,0.1819
17.51639,0.1556
17.5186,-0.0741
17.521672,-0.1028
17.522331,0.1221
17.530899,0.1389
17.531547,-0.031
17.53196,-0.0047
17.532334,0.2393
17.534948,0.2418
17.537491,0.0168
17.543305,-0.0287
17.54378,0.146
17.544113,0.2202
17.547671,0.0575
17.549323,-0.0694
17.550789,0.0814
17.55503,0.1939
17.559088,-0.0071
17.559647,-0.1292
17.561818,0.0933
17.56453,0.2728
17.566979,0.1245
17.568347,-0.0168
17.571542,0.0861
17.576866,0.1962
17.577568,0.0024
17.578118,-0.1914
17.580522,-0.0407
17.584079,0.2585
17.587896,0.268
17.588556,0.079
17.593567,0.1197
17.594138,0.2249
17.596836,0.1077
17.599314,-0.1675
17.601591,-0.1627
17.603848,0.0982
17.604783,0.1748
17.612124,-0.0071
17.612818,0.0144
17.613189,0.2441
17.614418,0.2297
17.61812,-0.0215
17.619928,-0.0813
17.626872,0.1197
17.627377,0.2178
17.627711,0.0024
17.630138,-0.0646
17.632401,0.1556
17.633999,0.2681
17.638273,0.1245
17.640741,-0.0478
17.642736,0.1173
17.644794,0.2106
17.648969,0.0144
17.649283,-0.1818
17.652982,-0.0215
17.655001,0.1844
17.657621,0.0982
17.658365,0.0096
17.663108,0.1532
17.663598,0.2872
17.667514,0.1101
17.668074,-0.1124
17.673054,-0.0741
17.673664,0.1628
17.67799,0.1843
17.678624,0.0479
17.682571,0.0814
17.68316,0.2226
17.68635,0.146
17.687079,-0.1459
17.693728,-0.1937
17.694398,0.0862
17.698346,0.1867
17.698898,0.0743
17.699451,0.103
17.702825,0.2992
17.705736,0.2561
17.713967,-0.0909
17.714644,-0.2081
17.715076,0.0168
17.715474,0.158
17.717704,0.0216
17.720034,-0.0406
17.722255,0.2011
17.730922,0.3662
17.731592,0.1652
17.732011,-0.0311
17.73239,0.0623
17.735218,0.1389
17.735931,-0.0358
17.739312,-0.1961
17.741879,-0.0597
17.744777,0.225
17.750368,0.1939
17.750804,0.0407
17.751056,0.1293
17.755158,0.2801
17.758945,0.0958
17.759495,-0.1315
17.760464,-0.1004
17.764079,0.1963
17.766084,0.2322
17.76983,0.0264
17.771716,0.0216
17.772292,0.1915
17.776541,0.1198
17.777839,-0.1554
17.780024,-0.1769
17.782954,0.1006
17.785323,0.2275
17.788063,0.1102
17.791525,0.0695
17.793175,0.1939
17.794105,0.1844
17.79682,-0.0908
17.799082,-0.1985
17.801678,0.048
17.803566,0.2658
17.813843,0.1557
17.814519,0.0599
17.814913,0.1939
17.815272,0.2705
17.817904,0.0193
17.81842,-0.1602
17.82232,-0.0764
17.830057,0.1318
17.830742,0.1007
17.831198,-0.0094
17.831749,0.1293
17.83343,0.3184
17.837125,0.1485
17.837566,-0.1219
17.841462,-0.4067
17.844178,-0.2367
17.850149,-0.1578
17.850665,-0.1387
17.854143,0.1939
17.854583,0.6509
17.856517,0.6461
17.857072,0.3087
17.861402,0.0263
17.866937,0.0072
17.867383,-0.0549
17.867704,-0.2655
17.870681,-0.2679
17.871563,0.1054
17.875526,0.3638
17.876752,0.2417
17.881032,0.1053
17.88194,0.1675
17.883797,0.2585
17.885944,0.0144
17.891816,-0.122
17.892187,0.0694
17.894449,0.3326
17.895787,0.2154
17.899263,-0.0096
17.901032,0.0646
17.903396,0.2704
17.906737,0.2034
17.912248,0.0502
17.912542,0.0742
17.914257,0.3087
17.916825,0.2321
17.920105,-0.1077
17.920415,-0.1483
17.926397,0.1102
17.926837,0.0408
17.930165,-0.22
17.930415,-0.1459
17.932476,0.17
17.936071,0.1748
17.93887,-0.0645
17.942438,-0.1123
17.942938,0.1437
17.946414,0.2131
17.949025,0.0169
17.949501,-0.0836
17.955004,0.1676
17.955458,0.2945
17.960032,0.0432
17.960545,-0.0788
